System,System,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,Proc Energy (Joules),Power Plane 0 Energy (Joules),Power Plane 1 Energy (Joules),
Date,Time,EXEC,IPC,FREQ,AFREQ,CFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,READ,WRITE,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C4res%,C6res%,SKT0,SKT0,SKT0,
2026-07-30,12:07:36.400,0.09,2.81,0.03,0.74,2.88,10.66,1.78,0.69,0.56,0.0015,0.0003,1.67,1.25,68,7040.43,2505.50,3877.66,2.81,23.42,0.09,0.76,4.37,5.83,0.00,55.93,33.88,100.00,0.00,0.00,0.00,13.09,5.87,0.98,
2026-07-30,12:07:37.398,0.06,2.37,0.03,0.50,1.97,22.77,1.27,0.64,0.77,0.0049,0.0003,3.69,3.25,70,4626.26,1955.45,3880.97,2.37,19.72,0.06,0.50,5.00,20.13,0.00,46.77,28.11,100.00,0.00,0.00,0.00,14.65,5.37,2.58,
2026-07-30,12:07:38.398,0.07,3.00,0.02,0.87,3.39,1.79,1.46,0.87,0.34,0.0003,0.0003,0.34,0.02,70,5758.65,1922.36,3879.73,3.00,24.96,0.07,0.62,2.85,3.18,0.00,57.72,36.25,100.00,0.00,0.00,0.00,10.65,4.60,0.00,
2026-07-30,12:07:39.398,0.00,1.30,0.00,0.28,1.10,0.96,0.23,0.90,0.70,0.0031,0.0007,0.28,0.01,71,308.23,236.98,3879.28,1.30,10.84,0.00,0.03,1.08,2.35,0.00,58.72,37.85,100.00,0.00,0.00,0.00,6.25,0.25,0.00,
2026-07-30,12:07:40.398,0.15,2.72,0.06,0.67,2.61,31.67,2.88,0.64,0.66,0.0027,0.0002,5.06,4.50,69,11663.56,4289.19,3877.55,2.72,22.66,0.15,1.25,8.25,19.36,0.00,49.69,22.70,100.00,0.00,0.00,0.00,21.84,11.59,3.32,
2026-07-30,12:07:41.399,0.09,2.83,0.03,0.78,3.03,4.95,1.80,0.77,0.75,0.0007,0.0003,0.53,0.09,68,6794.60,2399.80,3881.86,2.83,23.59,0.09,0.73,3.97,15.43,0.00,46.85,33.75,100.00,0.00,0.00,0.00,11.68,5.47,0.01,
2026-07-30,12:07:42.400,0.00,1.38,0.00,0.21,0.83,1.18,0.27,0.89,0.70,0.0034,0.0008,0.29,0.01,70,350.80,253.37,3880.10,1.38,11.54,0.00,0.04,1.54,3.37,0.00,57.65,37.44,100.00,0.00,0.00,0.00,6.07,0.05,0.00,
2026-07-30,12:07:43.406,0.14,2.79,0.05,0.66,2.59,23.17,2.70,0.66,0.62,0.0021,0.0002,3.58,3.02,58,11011.83,3946.80,3878.95,2.79,23.25,0.14,1.18,7.66,15.86,0.00,50.40,26.09,100.00,0.00,0.00,0.00,19.00,10.19,2.17,
2026-07-30,12:07:44.400,0.12,2.73,0.04,0.74,2.87,15.47,2.31,0.66,0.61,0.0017,0.0003,2.29,1.66,69,9221.75,3379.67,3878.43,2.73,22.74,0.12,0.99,5.92,12.89,0.00,51.98,29.21,100.00,0.00,0.00,0.00,15.79,8.15,1.18,
2026-07-30,12:07:45.402,0.00,1.31,0.00,0.30,1.15,1.89,0.20,0.83,0.80,0.0049,0.0005,0.34,0.02,71,385.47,293.64,3881.46,1.31,10.94,0.00,0.04,1.28,5.66,0.00,54.69,38.36,100.00,0.00,0.00,0.00,6.41,0.31,0.00,
2026-07-30,12:07:46.405,0.12,2.77,0.04,0.72,2.82,13.21,2.41,0.69,0.72,0.0014,0.0003,1.92,1.37,57,9262.71,3339.92,3876.62,2.77,23.11,0.12,1.00,5.97,10.50,0.00,51.99,31.55,100.00,0.00,0.00,0.00,15.08,7.79,0.95,
2026-07-30,12:07:47.400,0.06,2.15,0.03,0.50,1.97,26.26,1.75,0.64,0.71,0.0054,0.0004,4.05,3.36,70,4829.71,2246.44,3879.16,2.15,17.92,0.06,0.52,5.75,20.94,0.00,49.41,23.90,100.00,0.00,0.00,0.00,15.14,5.95,2.44,
2026-07-30,12:07:48.401,0.08,2.88,0.03,0.77,3.00,2.85,1.56,0.83,0.73,0.0005,0.0003,0.40,0.04,70,5948.42,2065.83,3881.43,2.88,24.00,0.08,0.64,3.46,2.97,0.00,56.88,36.69,100.00,0.00,0.00,0.00,10.44,4.35,0.00,
2026-07-30,12:07:49.401,0.08,2.71,0.03,0.76,2.96,5.99,1.78,0.73,0.75,0.0009,0.0003,0.63,0.07,70,6493.57,2394.84,3877.69,2.71,22.60,0.08,0.70,4.07,6.04,0.00,54.78,35.11,100.00,0.00,0.00,0.00,11.10,4.94,0.00,
2026-07-30,12:07:50.401,0.09,2.32,0.04,0.54,2.12,35.35,2.16,0.63,0.70,0.0048,0.0003,5.44,4.70,69,7335.58,3159.68,3877.41,2.32,19.35,0.09,0.79,7.51,19.12,0.00,52.26,21.12,100.00,0.00,0.00,0.00,18.91,8.57,3.43,
2026-07-30,12:07:51.402,0.08,3.01,0.03,0.82,3.20,2.41,1.71,0.84,0.35,0.0004,0.0003,0.38,0.03,70,6487.93,2158.92,3882.36,3.01,25.04,0.08,0.70,3.39,4.35,0.00,56.51,35.75,100.00,0.00,0.00,0.00,11.22,5.15,0.01,
2026-07-30,12:07:52.401,0.08,2.99,0.03,0.85,3.33,1.86,1.63,0.88,0.34,0.0003,0.0003,0.34,0.02,69,6114.69,2045.93,3877.88,2.99,24.91,0.08,0.66,3.09,1.88,0.00,58.75,36.27,100.00,0.00,0.00,0.00,10.83,4.81,0.00,
2026-07-30,12:07:53.405,0.08,2.33,0.03,0.50,1.96,25.38,1.70,0.65,0.71,0.0042,0.0003,3.78,3.16,67,5979.69,2561.34,3877.40,2.33,19.45,0.08,0.64,6.56,13.12,0.00,53.51,26.82,100.00,0.00,0.00,0.00,15.12,6.26,2.22,
2026-07-30,12:07:54.402,0.10,2.72,0.04,0.69,2.70,14.79,2.12,0.68,0.75,0.0019,0.0003,2.14,1.63,70,7788.63,2864.60,3881.07,2.72,22.66,0.10,0.84,5.33,9.40,0.00,54.31,30.96,100.00,0.00,0.00,0.00,14.32,6.73,1.19,
2026-07-30,12:07:55.403,0.01,1.55,0.00,0.34,1.32,2.07,0.24,0.84,0.86,0.0035,0.0004,0.34,0.03,71,591.56,382.55,3882.13,1.55,12.89,0.01,0.06,1.46,5.26,0.00,55.46,37.82,100.00,0.00,0.00,0.00,6.56,0.48,0.00,
2026-07-30,12:07:56.405,0.18,2.27,0.08,0.85,3.32,39.94,5.51,0.59,0.78,0.0028,0.0004,3.64,1.97,67,14293.80,6302.35,3877.23,2.27,18.90,0.18,1.54,9.55,9.95,0.00,50.32,30.18,100.00,0.00,0.00,0.00,20.67,13.08,0.95,
2026-07-30,12:07:57.402,0.16,2.60,0.06,0.71,2.76,30.63,3.22,0.63,0.75,0.0025,0.0003,4.25,3.45,65,12464.18,4801.07,3878.50,2.60,21.63,0.16,1.34,8.74,20.48,0.00,46.98,23.80,100.00,0.00,0.00,0.00,21.32,12.00,2.47,
2026-07-30,12:07:58.403,0.01,1.75,0.01,0.39,1.53,3.06,0.39,0.82,0.86,0.0029,0.0004,0.42,0.05,70,1041.32,595.66,3881.16,1.75,14.57,0.01,0.11,1.95,3.84,0.00,57.49,36.72,100.00,0.00,0.00,0.00,7.12,1.02,0.00,
2026-07-30,12:07:59.404,0.07,2.90,0.02,0.83,3.24,1.97,1.53,0.87,0.72,0.0004,0.0003,0.34,0.01,70,5622.72,1936.55,3881.45,2.90,24.20,0.07,0.60,3.00,1.70,0.00,58.76,36.54,100.00,0.00,0.00,0.00,10.19,4.18,0.00,
2026-07-30,12:08:00.404,0.16,2.59,0.06,0.65,2.53,35.37,3.70,0.66,0.69,0.0028,0.0003,5.46,4.69,66,12696.00,4909.16,3878.61,2.59,21.55,0.16,1.36,9.75,15.74,0.00,59.41,15.10,100.00,0.00,0.00,0.00,22.83,12.48,3.43,
2026-07-30,12:08:01.405,0.01,1.68,0.00,0.26,1.00,1.57,0.28,0.86,0.70,0.0029,0.0005,0.32,0.03,71,543.88,324.64,3881.25,1.68,13.96,0.01,0.06,1.63,5.84,0.00,55.03,37.50,100.00,0.00,0.00,0.00,6.45,0.35,0.01,
2026-07-30,12:08:02.405,0.07,2.92,0.02,0.83,3.23,1.93,1.48,0.87,0.69,0.0004,0.0003,0.34,0.01,70,5443.84,1862.78,3880.35,2.92,24.35,0.07,0.58,2.90,2.22,0.00,58.01,36.88,100.00,0.00,0.00,0.00,10.21,4.17,0.00,
2026-07-30,12:08:03.406,0.07,2.36,0.03,0.53,2.05,23.74,1.64,0.65,0.69,0.0042,0.0003,3.66,3.13,69,5593.87,2370.89,3881.66,2.36,19.66,0.07,0.60,5.80,15.43,0.00,52.55,26.22,100.00,0.00,0.00,0.00,15.15,6.17,2.34,
2026-07-30,12:08:04.406,0.10,2.73,0.04,0.69,2.69,13.14,2.17,0.70,0.68,0.0017,0.0003,1.99,1.52,70,7516.94,2757.56,3877.67,2.73,22.72,0.10,0.81,5.16,9.53,0.00,55.98,29.33,100.00,0.00,0.00,0.00,14.04,6.53,1.12,
2026-07-30,12:08:05.406,0.08,3.00,0.03,0.86,3.34,2.03,1.71,0.87,0.31,0.0003,0.0003,0.35,0.01,70,6186.38,2064.48,3877.26,3.00,24.97,0.08,0.66,3.10,3.67,0.00,57.45,35.78,100.00,0.00,0.00,0.00,10.94,4.86,0.00,
2026-07-30,12:08:06.406,0.06,2.55,0.02,0.49,1.90,12.94,1.03,0.68,0.76,0.0026,0.0002,1.89,1.45,67,4886.34,1917.37,3878.97,2.55,21.24,0.06,0.52,5.07,8.17,0.00,54.66,32.10,100.00,0.00,0.00,0.00,11.14,3.83,1.00,
2026-07-30,12:08:07.406,0.22,2.80,0.08,0.62,2.42,30.73,3.91,0.65,0.72,0.0018,0.0002,4.22,3.49,69,17388.64,6215.14,3878.30,2.80,23.31,0.22,1.87,12.89,21.56,0.00,44.46,21.09,100.00,0.00,0.00,0.00,23.10,13.90,2.46,
2026-07-30,12:08:08.408,0.07,2.93,0.02,0.83,3.25,2.02,1.51,0.87,0.33,0.0004,0.0003,0.36,0.02,49,5427.67,1851.96,3886.76,2.93,24.42,0.07,0.58,2.86,3.68,0.00,57.49,35.97,100.00,0.00,0.00,0.00,10.33,4.25,0.00,
2026-07-30,12:08:09.408,0.01,2.03,0.01,0.39,1.54,1.33,0.38,0.88,0.60,0.0016,0.0005,0.31,0.01,70,837.29,412.40,3879.01,2.03,16.92,0.01,0.09,1.35,3.48,0.00,57.72,37.45,100.00,0.00,0.00,0.00,6.79,0.75,0.00,
2026-07-30,12:08:10.409,0.19,2.68,0.07,0.65,2.52,35.93,3.82,0.65,0.62,0.0024,0.0003,5.40,4.62,69,14750.38,5498.25,3881.52,2.68,22.36,0.19,1.58,10.98,17.80,0.00,53.88,17.35,100.00,0.00,0.00,0.00,24.18,13.73,3.51,
2026-07-30,12:08:11.409,0.02,1.84,0.01,0.40,1.57,6.25,0.47,0.72,0.87,0.0041,0.0003,0.61,0.12,71,1506.24,818.87,3877.78,1.84,15.33,0.02,0.16,2.62,14.94,0.00,47.93,34.51,100.00,0.00,0.00,0.00,7.50,1.27,0.01,
2026-07-30,12:08:12.408,0.11,2.54,0.04,0.87,3.40,14.78,2.92,0.67,0.73,0.0017,0.0003,1.25,0.40,70,8674.49,3412.80,3877.65,2.54,21.18,0.11,0.93,5.05,5.33,0.00,54.61,35.01,100.00,0.00,0.00,0.00,13.84,7.58,0.00,
2026-07-30,12:08:13.411,0.12,2.57,0.05,0.64,2.49,25.78,2.45,0.65,0.69,0.0028,0.0003,3.83,3.15,61,9226.13,3589.18,3880.51,2.57,21.42,0.12,0.99,7.24,12.36,0.00,53.93,26.47,100.00,0.00,0.00,0.00,17.88,8.91,2.29,
2026-07-30,12:08:14.410,0.03,2.05,0.01,0.47,1.82,12.60,0.92,0.68,0.73,0.0055,0.0004,1.99,1.55,71,2311.47,1128.77,3881.63,2.05,17.06,0.03,0.25,3.11,14.93,0.00,50.05,31.91,100.00,0.00,0.00,0.00,10.38,2.82,1.14,
2026-07-30,12:08:15.411,0.08,3.00,0.03,0.83,3.23,2.42,1.66,0.85,0.32,0.0004,0.0003,0.37,0.02,71,6064.44,2023.68,3881.40,3.00,24.97,0.08,0.65,3.15,2.44,0.00,58.76,35.65,100.00,0.00,0.00,0.00,10.79,4.74,0.00,
2026-07-30,12:08:16.411,0.10,2.35,0.04,0.68,2.66,18.78,2.11,0.62,0.85,0.0025,0.0003,2.26,1.49,51,7442.91,3162.50,3879.33,2.35,19.61,0.10,0.80,5.99,14.73,0.00,48.72,30.57,100.00,0.00,0.00,0.00,14.03,6.65,1.04,
2026-07-30,12:08:17.411,0.10,2.15,0.04,0.61,2.39,33.52,2.26,0.61,0.86,0.0045,0.0003,4.39,3.47,68,7384.52,3435.59,3878.92,2.15,17.91,0.10,0.79,7.21,26.41,0.00,44.72,21.65,100.00,0.00,0.00,0.00,17.59,8.37,2.43,
2026-07-30,12:08:18.412,0.07,2.91,0.02,0.81,3.17,2.11,1.51,0.86,0.74,0.0004,0.0003,0.36,0.02,70,5522.99,1899.69,3877.98,2.91,24.23,0.07,0.59,3.02,5.37,0.00,55.00,36.62,100.00,0.00,0.00,0.00,10.20,4.12,0.00,
2026-07-30,12:08:19.412,0.01,1.37,0.00,0.30,1.15,1.90,0.26,0.85,0.79,0.0043,0.0006,0.35,0.03,70,439.57,320.86,3880.82,1.37,11.42,0.01,0.05,1.40,5.02,0.00,55.90,37.68,100.00,0.00,0.00,0.00,6.46,0.35,0.00,
2026-07-30,12:08:20.411,0.15,2.56,0.06,0.76,2.96,34.34,3.31,0.62,0.60,0.0029,0.0003,5.25,4.60,70,11652.62,4558.55,3877.38,2.56,21.30,0.15,1.25,7.73,19.74,0.00,49.99,22.54,100.00,0.00,0.00,0.00,22.99,12.56,3.48,
2026-07-30,12:08:21.411,0.07,2.91,0.02,0.80,3.14,2.05,1.43,0.86,0.58,0.0004,0.0003,0.36,0.02,70,5327.97,1830.50,3877.60,2.91,24.26,0.07,0.57,2.93,5.03,0.00,56.19,35.85,100.00,0.00,0.00,0.00,10.20,4.10,0.01,
2026-07-30,12:08:22.412,0.01,1.38,0.00,0.32,1.26,1.82,0.24,0.83,0.85,0.0038,0.0005,0.34,0.02,70,476.99,346.13,3879.55,1.38,11.48,0.01,0.05,1.38,6.20,0.00,54.41,38.00,100.00,0.00,0.00,0.00,6.54,0.49,0.00,
2026-07-30,12:08:23.415,0.12,2.63,0.05,0.70,2.73,24.57,2.66,0.65,0.72,0.0026,0.0003,3.72,3.15,63,9339.64,3553.07,3879.23,2.63,21.91,0.12,1.00,6.53,16.21,0.00,51.51,25.75,100.00,0.00,0.00,0.00,18.08,9.03,2.37,
2026-07-30,12:08:24.414,0.07,2.62,0.03,0.66,2.59,12.39,1.62,0.68,0.73,0.0023,0.0003,1.90,1.48,51,5430.51,2075.43,3883.49,2.62,21.80,0.07,0.58,4.03,11.78,0.00,53.45,30.75,100.00,0.00,0.00,0.00,12.56,5.08,1.14,
2026-07-30,12:08:25.413,0.03,2.44,0.01,0.46,1.81,1.67,0.61,0.88,0.81,0.0008,0.0003,0.33,0.02,71,2098.54,859.93,3877.56,2.44,20.34,0.03,0.23,2.39,4.33,0.00,55.88,37.41,100.00,0.00,0.00,0.00,7.52,1.47,0.00,
2026-07-30,12:08:26.415,0.11,2.73,0.04,0.68,2.64,14.30,2.32,0.70,0.74,0.0016,0.0003,2.01,1.49,66,8831.52,3234.85,3880.18,2.73,22.75,0.11,0.95,6.15,8.96,0.00,54.53,30.36,100.00,0.00,0.00,0.00,14.52,7.17,1.03,
2026-07-30,12:08:27.413,0.07,2.26,0.03,0.52,2.03,26.31,1.64,0.64,0.78,0.0051,0.0003,3.84,3.25,70,5144.38,2280.21,3878.75,2.26,18.80,0.07,0.55,5.66,18.22,0.00,51.75,24.37,100.00,0.00,0.00,0.00,15.26,6.10,2.45,
2026-07-30,12:08:28.413,0.08,2.95,0.03,0.82,3.18,2.42,1.76,0.86,0.38,0.0004,0.0003,0.39,0.03,69,6340.57,2149.20,3877.98,2.95,24.58,0.08,0.68,3.40,4.67,0.00,56.24,35.69,100.00,0.00,0.00,0.00,11.05,4.93,0.00,
2026-07-30,12:08:29.414,0.13,2.25,0.06,0.80,3.12,20.51,3.53,0.62,0.85,0.0021,0.0004,1.49,0.28,69,9941.46,4422.13,3881.74,2.25,18.73,0.13,1.07,7.12,22.56,0.00,39.09,31.23,100.00,0.00,0.00,0.00,15.00,8.62,0.00,
2026-07-30,12:08:30.414,0.10,2.34,0.04,0.53,2.08,35.89,2.24,0.63,0.73,0.0048,0.0003,5.34,4.66,52,7423.50,3176.58,3877.70,2.34,19.47,0.10,0.80,7.68,27.01,0.00,43.77,21.53,100.00,0.00,0.00,0.00,18.96,8.54,3.45,
2026-07-30,12:08:31.414,0.08,3.00,0.03,0.78,3.05,2.28,1.71,0.85,0.34,0.0004,0.0003,0.37,0.03,70,6386.61,2131.45,3877.13,3.00,24.97,0.08,0.69,3.52,9.48,0.00,51.34,35.66,100.00,0.00,0.00,0.00,11.17,5.00,0.00,
2026-07-30,12:08:32.414,0.03,2.48,0.01,0.57,2.23,2.15,0.69,0.82,0.51,0.0011,0.0003,0.37,0.02,53,1991.37,802.78,3880.06,2.48,20.67,0.03,0.21,1.81,7.09,0.00,54.04,37.06,100.00,0.00,0.00,0.00,7.78,1.64,0.00,
2026-07-30,12:08:33.414,0.13,2.69,0.05,0.63,2.46,23.55,2.69,0.67,0.58,0.0024,0.0003,3.76,3.22,69,9928.07,3691.72,3876.63,2.69,22.41,0.13,1.07,7.56,15.86,0.00,52.41,24.18,100.00,0.00,0.00,0.00,18.61,9.58,2.32,
2026-07-30,12:08:34.413,0.11,2.80,0.04,0.73,2.84,12.04,2.33,0.71,0.44,0.0015,0.0003,1.95,1.50,70,8277.91,2961.09,3877.00,2.80,23.30,0.11,0.89,5.25,9.41,0.00,56.28,29.07,100.00,0.00,0.00,0.00,14.89,7.42,1.10,
2026-07-30,12:08:35.413,0.01,1.28,0.00,0.30,1.16,2.14,0.26,0.84,0.83,0.0046,0.0006,0.35,0.02,71,467.65,365.36,3878.03,1.28,10.67,0.01,0.05,1.58,6.24,0.00,54.57,37.62,100.00,0.00,0.00,0.00,6.45,0.38,0.00,
2026-07-30,12:08:36.414,0.16,2.97,0.05,0.73,2.83,15.53,2.69,0.71,0.64,0.0012,0.0002,2.13,1.57,63,12447.69,4188.65,3881.62,2.97,24.76,0.16,1.34,7.44,13.05,0.00,50.84,28.68,100.00,0.00,0.00,0.00,18.20,10.74,1.03,
2026-07-30,12:08:37.414,0.23,2.86,0.08,0.79,3.09,36.32,3.44,0.61,0.78,0.0020,0.0002,4.52,3.52,44,18210.74,6362.40,3878.94,2.86,23.85,0.23,1.96,10.36,20.09,0.00,46.48,23.08,100.00,0.00,0.00,0.00,25.92,16.68,2.39,
2026-07-30,12:08:38.415,0.08,1.79,0.04,0.79,3.08,22.28,3.61,0.71,0.75,0.0036,0.0006,1.80,0.27,70,6130.46,3431.76,3880.86,1.79,14.89,0.08,0.66,5.60,6.57,0.00,54.03,33.79,100.00,0.00,0.00,0.00,13.40,7.06,0.00,
2026-07-30,12:08:39.415,0.08,2.88,0.03,0.79,3.10,4.68,1.62,0.77,0.64,0.0007,0.0002,0.51,0.08,70,6576.38,2279.76,3881.22,2.88,24.04,0.08,0.71,3.70,5.10,0.00,55.10,36.11,100.00,0.00,0.00,0.00,11.25,5.09,0.00,
2026-07-30,12:08:40.417,0.20,2.69,0.08,0.49,1.89,39.91,3.47,0.65,0.67,0.0025,0.0002,5.70,4.80,57,15745.74,5844.91,3881.50,2.69,22.45,0.20,1.69,15.50,18.41,0.00,51.52,14.57,100.00,0.00,0.00,0.00,22.98,12.50,3.48,
2026-07-30,12:08:41.416,0.09,2.75,0.03,0.70,2.74,7.26,1.76,0.73,0.84,0.0011,0.0003,0.67,0.14,70,6730.76,2450.01,3879.40,2.75,22.89,0.09,0.72,4.49,10.88,0.00,50.70,33.93,100.00,0.00,0.00,0.00,11.47,5.25,0.00,
2026-07-30,12:08:42.417,0.11,3.11,0.04,0.90,3.50,3.39,1.74,0.83,0.61,0.0004,0.0002,0.45,0.06,48,8464.77,2717.83,3877.34,3.11,25.95,0.11,0.91,3.91,1.65,0.00,58.82,35.63,100.00,0.00,0.00,0.00,13.13,7.04,0.00,
2026-07-30,12:08:43.417,0.12,2.59,0.05,0.52,2.01,26.38,2.44,0.69,0.66,0.0027,0.0003,3.92,3.25,69,9668.50,3739.55,3880.68,2.59,21.55,0.12,1.04,9.33,12.32,0.00,57.18,21.17,100.00,0.00,0.00,0.00,17.52,8.38,2.41,
2026-07-30,12:08:44.417,0.10,2.70,0.04,0.73,2.87,13.95,2.27,0.68,0.70,0.0018,0.0003,2.00,1.47,70,7700.55,2854.57,3877.42,2.70,22.48,0.10,0.83,5.01,11.37,0.00,52.01,31.62,100.00,0.00,0.00,0.00,14.01,6.53,1.09,
2026-07-30,12:08:45.417,0.09,2.91,0.03,0.82,3.21,4.17,1.93,0.81,0.38,0.0006,0.0003,0.53,0.08,69,6681.15,2293.75,3879.63,2.91,24.27,0.09,0.72,3.59,2.97,0.00,58.54,34.90,100.00,0.00,0.00,0.00,11.59,5.49,0.00,
2026-07-30,12:08:46.418,0.03,1.90,0.02,0.45,1.77,13.81,1.09,0.68,0.84,0.0053,0.0004,2.02,1.49,68,2611.27,1375.88,3877.02,1.90,15.82,0.03,0.28,3.91,10.55,0.00,54.37,31.17,100.00,0.00,0.00,0.00,10.47,3.05,1.06,
2026-07-30,12:08:47.417,0.14,2.53,0.06,0.70,2.72,30.41,3.07,0.61,0.78,0.0027,0.0003,4.20,3.31,70,11088.91,4378.61,3879.58,2.53,21.10,0.14,1.19,8.08,22.35,0.00,47.76,21.81,100.00,0.00,0.00,0.00,19.72,10.40,2.56,
2026-07-30,12:08:48.417,0.00,1.29,0.00,0.27,1.07,1.50,0.30,0.87,0.67,0.0042,0.0009,0.31,0.01,70,356.80,276.03,3877.60,1.29,10.77,0.00,0.04,1.30,4.27,0.00,56.71,37.73,100.00,0.00,0.00,0.00,6.32,0.26,0.00,
2026-07-30,12:08:49.417,0.08,2.98,0.03,0.85,3.30,2.40,1.72,0.86,0.31,0.0004,0.0003,0.38,0.02,70,6097.60,2046.42,3880.15,2.98,24.83,0.08,0.65,3.12,3.60,0.00,57.33,35.95,100.00,0.00,0.00,0.00,10.85,4.77,0.00,
2026-07-30,12:08:50.417,0.15,2.65,0.06,0.69,2.70,34.79,3.38,0.63,0.72,0.0030,0.0003,5.25,4.61,69,11695.15,4421.04,3877.63,2.65,22.04,0.15,1.26,8.22,22.14,0.00,47.61,22.02,100.00,0.00,0.00,0.00,22.18,11.48,3.77,
2026-07-30,12:08:51.417,0.03,1.38,0.02,0.68,2.66,12.60,2.13,0.67,0.72,0.0056,0.0010,1.12,0.09,70,2238.55,1620.93,3876.86,1.38,11.51,0.03,0.24,3.06,5.33,0.00,55.14,36.47,100.00,0.00,0.00,0.00,8.62,2.44,0.00,
2026-07-30,12:08:52.417,0.12,2.41,0.05,0.88,3.43,15.95,3.48,0.65,0.69,0.0017,0.0004,1.30,0.14,70,9245.62,3840.18,3880.12,2.41,20.06,0.12,0.99,5.63,4.65,0.00,55.60,34.12,100.00,0.00,0.00,0.00,13.76,7.51,0.00,
2026-07-30,12:08:53.417,0.13,2.67,0.05,0.72,2.80,25.53,2.89,0.65,0.59,0.0024,0.0003,3.80,3.19,67,10448.53,3908.93,3877.01,2.67,22.27,0.13,1.12,7.03,13.78,0.00,53.80,25.39,100.00,0.00,0.00,0.00,19.05,9.87,2.53,
2026-07-30,12:08:54.420,0.03,2.10,0.01,0.46,1.78,12.91,0.82,0.67,0.77,0.0055,0.0003,1.90,1.47,70,2355.09,1122.13,3890.50,2.10,17.49,0.03,0.25,3.16,14.12,0.00,50.67,32.05,100.00,0.00,0.00,0.00,10.24,2.59,1.22,
2026-07-30,12:08:55.420,0.08,2.89,0.03,0.81,3.18,3.05,1.59,0.83,0.51,0.0005,0.0003,0.42,0.04,70,6182.26,2141.52,3879.16,2.89,24.06,0.08,0.66,3.39,4.54,0.00,56.14,35.94,100.00,0.00,0.00,0.00,10.93,4.80,0.00,
2026-07-30,12:08:56.421,0.03,2.19,0.01,0.45,1.76,12.46,0.84,0.68,0.73,0.0050,0.0003,1.91,1.48,60,2470.17,1125.52,3881.25,2.19,18.29,0.03,0.27,3.21,7.50,0.00,56.30,32.99,100.00,0.00,0.00,0.00,10.07,2.62,1.12,
2026-07-30,12:08:57.421,0.15,2.67,0.06,0.71,2.75,29.71,2.99,0.61,0.66,0.0026,0.0003,4.03,3.23,68,11628.19,4351.18,3880.52,2.67,22.27,0.15,1.25,7.94,21.20,0.00,46.27,24.58,100.00,0.00,0.00,0.00,19.98,10.56,2.70,
2026-07-30,12:08:58.421,0.08,2.92,0.03,0.81,3.15,3.30,1.78,0.83,0.45,0.0005,0.0003,0.44,0.05,70,6473.66,2213.49,3878.66,2.92,24.37,0.08,0.70,3.53,1.66,0.00,59.02,35.79,100.00,0.00,0.00,0.00,11.18,5.12,0.00,
2026-07-30,12:08:59.422,0.01,1.47,0.01,0.30,1.17,2.86,0.35,0.83,0.80,0.0046,0.0006,0.42,0.05,70,628.21,426.53,3879.58,1.47,12.27,0.01,0.07,1.83,1.66,0.00,58.90,37.61,100.00,0.00,0.00,0.00,6.40,0.36,0.00,
2026-07-30,12:09:00.421,0.17,2.72,0.06,0.67,2.62,36.57,3.32,0.62,0.67,0.0028,0.0003,5.36,4.60,69,12897.48,4736.53,3878.43,2.72,22.69,0.17,1.39,9.10,22.69,0.00,45.85,22.36,100.00,0.00,0.00,0.00,23.15,12.36,3.86,
2026-07-30,12:09:01.422,0.08,2.94,0.03,0.84,3.27,2.83,1.56,0.82,0.46,0.0005,0.0003,0.41,0.04,66,6121.86,2085.80,3881.76,2.94,24.46,0.08,0.66,3.21,5.96,0.00,54.53,36.30,100.00,0.00,0.00,0.00,11.02,4.85,0.00,
2026-07-30,12:09:02.422,0.01,1.46,0.00,0.30,1.18,2.22,0.20,0.81,0.88,0.0044,0.0004,0.36,0.03,70,509.58,349.65,3878.25,1.46,12.14,0.01,0.05,1.48,5.13,0.00,55.00,38.39,100.00,0.00,0.00,0.00,6.48,0.36,0.00,
2026-07-30,12:09:03.426,0.19,2.72,0.07,0.60,2.33,31.21,3.27,0.64,0.72,0.0021,0.0002,4.21,3.36,60,15079.49,5543.05,3877.63,2.72,22.67,0.19,1.62,11.97,14.59,0.00,50.80,22.64,100.00,0.00,0.00,0.00,20.87,11.85,2.34,
2026-07-30,12:09:04.423,0.07,2.49,0.03,0.51,1.97,15.99,1.22,0.67,0.82,0.0028,0.0002,2.09,1.51,70,5747.70,2305.78,3881.67,2.49,20.77,0.07,0.62,5.87,9.53,0.00,54.36,30.24,100.00,0.00,0.00,0.00,11.98,4.49,1.09,
